meas,sec,art_dur_sec,status,d0,d1,oloc,section,sci_pitch,grace,even,even_target,dyn,dyn_target,tempo,tempo_target,note_id,loc,bar,src,src_meas,index
245,1357.9418,0.0712,144,81,5,3011,,A5,g,,,,,,,ng245_5A5e,3011,,gutim,245,
245,1357.9418,0.06,144,56,20,3011,,Ab3,g,,,,,,,ng245_6Ab3e,3011,,gutim,245,
245,1358.0168,1.2955,144,48,20,3012,,C3,,,,,,,,n245_5C3q,3012,,gutim,245,
245,1358.0168,1.2955,144,75,8,3012,,Eb5,,,,,,,,n245_5Eb5q,3012,,gutim,245,
245,1358.0168,1.2955,144,81,8,3012,,A5,,,,,,,,n245_5A5q,3012,,gutim,245,
245,1358.0168,0.1295,144,68,24,3012,,G#4,,,,,,,,n245_6Gs4t,3012,,gutim,245,
245,1358.1872,0.1619,144,57,24,3013,,A3,,,,,,,,n245_6A3t,3013,,gutim,245,
245,1358.3577,0.9716,144,65,24,3014,,F4,,,,,,,,n245_6F4e,3014,,gutim,245,
245,1358.5601,0.1299,144,98,2,3015,,D7,,,,,,,,n245_1D7t_0,3015,,gutim,245,
245,1358.6968,0.086,144,87,2,3016,,Eb6,,,,,,,,n245_1Eb6t_0,3016,,gutim,245,
245,1358.7874,0.086,144,90,2,3017,,Gb6,,,,,,,,n245_1Gb6t_0,3017,,gutim,245,
245,1358.8779,0.086,144,87,2,3018,,Eb6,,,,,,,,n245_1Eb6t_1,3018,,gutim,245,
245,1358.9685,0.1299,144,90,2,3019,,Gb6,,,,,,,,n245_1Gb6t_1,3019,,gutim,245,
245,1359.1052,0.1299,144,106,2,3020,,Bb7,,,,,,,,n245_1Bb7t_0,3020,,gutim,245,
245,1359.2419,0.1299,144,80,2,3021,,Ab5,,,,,,,,n245_1Ab5t_0,3021,,gutim,245,
245,1359.3786,0.1299,144,87,2,3022,,Eb6,,,,,,,,n245_1Eb6t_2,3022,,gutim,245,
245,1359.3804,0.5455,144,92,22,3022,,Ab6,,,,,,,,n245_5Ab6e,3022,,gutim,245,
245,1359.5154,0.1299,144,90,2,3023,,Gb6,,,,,,,,n245_1Gb6t_2,3023,,gutim,245,
245,1359.6521,0.1299,144,106,2,3024,,Bb7,,,,,,,,n245_1Bb7t_1,3024,,gutim,245,
245,1359.7888,0.1299,144,80,2,3025,,Ab5,,,,,,,,n245_1Ab5t_1,3025,,gutim,245,
245,1359.9255,0.086,144,98,2,3026,,D7,,,,,,,,n245_1D7t_1,3026,,gutim,245,
245,1360.0161,0.086,144,90,2,3027,,Gb6,,,,,,,,n245_1Gb6t_3,3027,,gutim,245,
245,1360.0622,0.1619,144,92,20,3028,,Ab6,,,,,,,,n245_5Ab6t_0,3028,,gutim,245,
245,1360.1066,0.086,144,75,2,3029,,Eb5,,,,,,,,n245_1Eb5t_0,3029,,gutim,245,
245,1360.1972,0.086,144,78,2,3030,,Gb5,,,,,,,,n245_1Gb5t,3030,,gutim,245,
245,1360.2327,0.1619,144,100,19,3031,,E7,,,,,,,,n245_5E7t,3031,,gutim,245,
245,1360.2877,0.086,144,75,2,3032,,Eb5,,,,,,,,n245_1Eb5t_1,3032,,gutim,245,
245,1360.3783,0.086,144,68,2,3033,,Ab4,,,,,,,,n245_1Ab4t,3033,,gutim,245,
245,1360.4031,0.1619,144,82,17,3034,,Bb5,,,,,,,,n245_5Bb5t,3034,,gutim,245,
245,1360.4688,0.1299,144,86,2,3035,,D6,,,,,,,,n245_1D6t,3035,,gutim,245,
245,1360.5736,0.1619,144,92,16,3036,,Ab6,,,,,,,,n245_5Ab6t_1,3036,,gutim,245,
245,1360.6056,0.1316,144,75,2,3037,,Eb5,,,,,,,,n245_1Eb5t_2,3037,,gutim,245,
,,,,,,,,,,,,,,,,,,246,,,
246,1360.744,0.1299,144,78,2,3038,,Gb5,,,,,,,,n246_1Gb5t,3038,,gutim,246,
246,1360.744,0.3239,144,100,14,3038,,E7,,,,,,,,n246_5E7s,3038,,gutim,246,
246,1360.8772,0.1299,144,106,2,3039,,Bb7,,,,,,,,n246_1Bb7t_0,3039,,gutim,246,
246,1361.0139,0.1299,144,68,2,3040,,Ab4,,,,,,,,n246_1Ab4t,3040,,gutim,246,
246,1361.1507,0.086,144,98,2,3041,,D7,,,,,,,,n246_1D7t,3041,,gutim,246,
246,1361.2412,0.086,144,75,2,3042,,Eb5,,,,,,,,n246_1Eb5t_0,3042,,gutim,246,
246,1361.3318,0.086,144,90,2,3043,,Gb6,,,,,,,,n246_1Gb6t,3043,,gutim,246,
246,1361.4223,0.086,144,75,2,3044,,Eb5,,,,,,,,n246_1Eb5t_1,3044,,gutim,246,
246,1361.5129,0.086,144,56,2,3045,,Ab3,,,,,,,,n246_1Ab3t,3045,,gutim,246,
246,1361.6034,0.086,144,106,2,3046,,Bb7,,,,,,,,n246_1Bb7t_1,3046,,gutim,246,
246,1361.694,0.393,144,56,2,3047,,Ab3,,,,,,,,n246_1Ab3s,3047,,gutim,246,
246,1361.7668,0.0864,144,50,24,3048,,D3,,,,,,,,n246_5D3t_0,3048,,gutim,246,
246,1361.8804,0.108,144,37,23,3049,,C#2,,,,,,,,n246_5Cs2t,3049,,gutim,246,
246,1361.994,0.108,144,33,21,3050,,A1,,,,,,,,n246_5A1t_0,3050,,gutim,246,
246,1362.1077,0.108,144,56,20,3051,,Ab3,,,,,,,,n246_5Ab3t_0,3051,,gutim,246,
246,1362.1077,1.0909,144,32,20,3051,,G#1,,,,,,,,n246_6Gs1q,3051,,gutim,246,
246,1362.2213,0.108,144,33,18,3052,,A1,,,,,,,,n246_5A1t_1,3052,,gutim,246,
246,1362.335,0.108,144,56,17,3053,,Ab3,,,,,,,,n246_5Ab3t_1,3053,,gutim,246,
246,1362.4486,0.108,144,50,15,3054,,D3,,,,,,,,n246_5D3t_1,3054,,gutim,246,
246,1362.5622,0.2159,144,37,14,3055,,C#2,,,,,,,,n246_5Cs2s,3055,,gutim,246,
246,1362.7895,0.108,144,33,11,3056,,A1,,,,,,,,n246_5A1t_2,3056,,gutim,246,
246,1362.9031,0.108,144,56,9,3057,,Ab3,,,,,,,,n246_5Ab3t_2,3057,,gutim,246,
246,1363.0168,0.108,144,33,8,3058,,A1,,,,,,,,n246_5A1t_3,3058,,gutim,246,
246,1363.1304,0.2159,144,56,8,3059,,Ab3,,,,,,,,n246_5Ab3s,3059,,gutim,246,
246,1363.2463,0.06,144,38,14,3060,,D2,g,,,,,,,ng246_5D2e_0,3060,,gutim,246,
246,1363.3213,0.06,144,41,14,3061,,F2,g,,,,,,,ng246_5F2e,3061,,gutim,246,
246,1363.3963,0.06,144,38,14,3062,,D2,g,,,,,,,ng246_5D2e_1,3062,,gutim,246,
246,1363.4713,0.5178,144,25,17,3063,,C#1,,,,,,,,n246_5Cs1e,3063,,gutim,246,
246,1363.9259,0.108,144,62,14,3064,,D4,,,,,,,,n246_2D4t_0,3064,,gutim,246,
246,1364.0146,0.388,144,44,14,3065,,G#2,,,,,,,,n246_5Gs2s,3065,,gutim,246,
246,1364.0395,0.108,144,70,14,3066,,Bb4,,,,,,,,n246_2Bb4t,3066,,gutim,246,
246,1364.1531,0.108,144,62,14,3067,,D4,,,,,,,,n246_2D4t_1,3067,,gutim,246,
246,1364.2668,0.108,144,66,14,3068,,F#4,,,,,,,,n246_2Fs4t,3068,,gutim,246,
246,1364.3804,0.3636,144,68,14,3069,,Ab4,,,,,,,,n246_1Ab4e,3069,,gutim,246,
246,1364.3804,0.108,144,62,14,3069,,D4,,,,,,,,n246_2D4t_2,3069,,gutim,246,
246,1364.423,0.1299,144,21,14,3070,,A0,,,,,,,,n246_5A0t,3070,,gutim,246,
246,1364.494,0.3239,144,65,14,3071,,F4,,,,,,,,n246_2F4s,3071,,gutim,246,
246,1364.5597,0.4375,144,29,14,3072,,F1,,,,,,,,n246_5F1s_0,3072,,gutim,246,
246,1364.835,0.6477,144,36,14,3073,,C2,,,,,,,,n246_2C2e,3073,,gutim,246,
246,1365.2433,0.1299,144,26,14,3074,,D1,,,,,,,,n246_5D1t_0,3074,,gutim,246,
246,1365.3801,0.1299,144,29,14,3075,,F1,,,,,,,,n246_5F1t_0,3075,,gutim,246,
246,1365.5168,0.6477,144,80,14,3076,,Ab5,,,,,,,,n246_2Ab5e,3076,,gutim,246,
246,1365.5168,0.2598,144,26,14,3076,,D1,,,,,,,,n246_5D1s,3076,,gutim,246,
246,1365.7902,0.1299,144,29,14,3077,,F1,,,,,,,,n246_5F1t_1,3077,,gutim,246,
246,1365.9269,0.1299,144,26,14,3078,,D1,,,,,,,,n246_5D1t_1,3078,,gutim,246,
246,1366.0637,0.1282,144,32,14,3079,,G#1,,,,,,,,n246_5Gs1t,3079,,gutim,246,
,,,,,,,,,,,,,,,,,,247,,,
247,1366.1986,0.1299,144,26,14,3080,,D1,,,,,,,,n247_5D1t_0,3080,,gutim,247,
247,1366.3353,0.1299,144,25,14,3081,,C#1,,,,,,,,n247_5Cs1t_0,3081,,gutim,247,
247,1366.472,0.1299,144,26,14,3082,,D1,,,,,,,,n247_5D1t_1,3082,,gutim,247,
247,1366.6088,0.1299,144,32,14,3083,,G#1,,,,,,,,n247_5Gs1t_0,3083,,gutim,247,
247,1366.7455,0.1299,144,25,14,3084,,C#1,,,,,,,,n247_5Cs1t_1,3084,,gutim,247,
247,1366.8822,0.388,144,21,14,3085,,A0,,,,,,,,n247_5A0s,3085,,gutim,247,
247,1367.2906,0.3281,144,29,14,3086,,F1,,,,,,,,n247_5F1s,3086,,gutim,247,
247,1367.5622,0.6477,144,72,14,3087,,C5,,,,,,,,n247_2C5e,3087,,gutim,247,
247,1367.7007,0.2188,144,26,14,3088,,D1,,,,,,,,n247_5D1s,3088,,gutim,247,
247,1367.9742,0.1094,144,32,14,3089,,G#1,,,,,,,,n247_5Gs1t_1,3089,,gutim,247,
247,1368.1109,0.2188,144,25,14,3090,,C#1,,,,,,,,n247_5Cs1s,3090,,gutim,247,
247,1368.3843,0.1094,144,26,14,3091,,D1,,,,,,,,n247_5D1t_2,3091,,gutim,247,
247,1368.521,0.1094,144,32,14,3092,,G#1,,,,,,,,n247_5Gs1t_2,3092,,gutim,247,
247,1368.6578,0.1094,144,25,14,3093,,C#1,,,,,,,,n247_5Cs1t_2,3093,,gutim,247,
247,1368.7945,0.1051,144,21,14,3094,,A0,,,,,,,,n247_5A0t,3094,,gutim,247,
,,,,,,,7176,,,,,,,,,,,,gutim,,
,,,,,,,,,,,,,,,,,,251,,,
251,1386.7384,0.3214,144,47,8,3095,,B2,,,,,,,,n251_1B2s,3095,,gutim,251,
251,1386.7384,0.3214,144,60,8,3095,,C4,,,,,,,,n251_1C4s,3095,,gutim,251,
251,1386.7384,0.3214,144,27,14,3095,,D#1,,,,,,,,n251_5Ds1s,3095,,gutim,251,
251,1386.7384,0.3214,144,30,14,3095,,F#1,,,,,,,,n251_5Fs1s,3095,,gutim,251,
251,1387.1402,0.1021,144,41,8,3096,,F2,,,,,,,,n251_5F2t_0,3096,,gutim,251,
251,1387.2476,0.1021,144,37,8,3097,,C#2,,,,,,,,n251_5Cs2t_0,3097,,gutim,251,
251,1387.355,0.1021,144,38,8,3098,,D2,,,,,,,,n251_5D2t_0,3098,,gutim,251,
251,1387.4624,0.1021,144,37,8,3099,,C#2,,,,,,,,n251_5Cs2t_1,3099,,gutim,251,
251,1387.5698,0.1021,144,38,8,3100,,D2,,,,,,,,n251_5D2t_1,3100,,gutim,251,
251,1387.6773,0.1021,144,37,8,3101,,C#2,,,,,,,,n251_5Cs2t_2,3101,,gutim,251,
251,1387.7847,0.1524,144,41,8,3102,,F2,,,,,,,,n251_5F2t_1,3102,,gutim,251,
251,1387.8544,0.1429,144,73,11,3103,,C#5,,,,,,,,n251_1Cs5s,3103,,gutim,251,
251,1387.8544,0.1429,144,81,11,3103,,A5,,,,,,,,n251_1A5s_0,3103,,gutim,251,
251,1387.9451,0.1524,144,38,8,3104,,D2,,,,,,,,n251_5D2t_2,3104,,gutim,251,
251,1388.033,0.1429,144,65,12,3105,,F4,,,,,,,,n251_1F4s,3105,,gutim,251,
251,1388.1056,0.1021,144,37,8,3106,,C#2,,,,,,,,n251_5Cs2t_3,3106,,gutim,251,
251,1388.2116,0.5714,144,65,14,3107,,F4,,,,,,,,n251_1F4q,3107,,gutim,251,
251,1388.2116,0.5714,144,73,14,3107,,C#5,,,,,,,,n251_1Cs5q,3107,,gutim,251,
251,1388.213,0.1021,144,33,8,3108,,A1,,,,,,,,n251_5A1t_0,3108,,gutim,251,
251,1388.213,0.1021,144,41,8,3108,,F2,,,,,,,,n251_5F2t_2,3108,,gutim,251,
251,1388.3204,0.1524,144,44,8,3109,,G#2,,,,,,,,n251_5Gs2t_0,3109,,gutim,251,
251,1388.4808,0.1021,144,33,8,3110,,A1,,,,,,,,n251_5A1t_1,3110,,gutim,251,
251,1388.4808,0.1021,144,37,8,3110,,C#2,,,,,,,,n251_5Cs2t_4,3110,,gutim,251,
251,1388.4808,0.1021,144,38,8,3110,,D2,,,,,,,,n251_5D2t_3,3110,,gutim,251,
251,1388.5883,0.1021,144,44,8,3111,,G#2,,,,,,,,n251_5Gs2t_1,3111,,gutim,251,
251,1388.6957,0.1524,144,38,8,3112,,D2,,,,,,,,n251_5D2t_4,3112,,gutim,251,
251,1388.8561,0.1524,144,33,8,3113,,A1,,,,,,,,n251_5A1t_2,3113,,gutim,251,
251,1388.8561,0.1524,144,37,8,3113,,C#2,,,,,,,,n251_5Cs2t_5,3113,,gutim,251,
251,1388.8561,0.1524,144,41,8,3113,,F2,,,,,,,,n251_5F2t_3,3113,,gutim,251,
251,1389.0165,0.1524,144,44,8,3114,,G#2,,,,,,,,n251_5Gs2t_2,3114,,gutim,251,
251,1389.177,0.1021,144,33,8,3115,,A1,,,,,,,,n251_5A1t_3,3115,,gutim,251,
251,1389.283,0.1429,144,63,14,3116,,Eb4,,,,,,,,n251_1Eb4s,3116,,gutim,251,
251,1389.2844,0.1429,144,36,8,3116,,C2,,,,,,,,n251_5C2s,3116,,gutim,251,
251,1389.463,0.2857,144,36,8,3117,,C2,,,,,,,,n251_5C2e,3117,,gutim,251,
251,1389.463,0.2857,144,44,8,3117,,Ab2,,,,,,,,n251_5Ab2e,3117,,gutim,251,
251,1389.6402,0.1696,144,88,14,3118,,E6,,,,,,,,n251_1E6s,3118,,gutim,251,
251,1389.8187,0.1696,144,81,14,3119,,A5,,,,,,,,n251_1A5s_1,3119,,gutim,251,
251,1389.8201,0.1429,144,56,9,3119,,Ab3,,,,,,,,n251_5Ab3s,3119,,gutim,251,
251,1389.8201,0.1429,144,63,9,3119,,Eb4,,,,,,,,n251_5Eb4s,3119,,gutim,251,
251,1390.3544,0.2857,144,43,14,3120,,G2,,,,,,,,n251_1G2e,3120,,gutim,251,
251,1390.3544,0.2857,144,47,14,3120,,B2,,,,,,,,n251_1B2e,3120,,gutim,251,
251,1390.3558,0.2857,144,27,11,3120,,D#1,,,,,,,,n251_5Ds1e,3120,,gutim,251,
251,1390.3558,0.2857,144,30,11,3120,,F#1,,,,,,,,n251_5Fs1e,3120,,gutim,251,
251,1390.7116,0.1429,144,97,22,3121,,C#7,,,,,,,,n251_1Cs7s,3121,,gutim,251,
251,1390.8023,0.0714,144,63,8,3122,,D#4,,,,,,,,n251_5Ds4t_0,3122,,gutim,251,
251,1390.8902,0.0848,144,83,8,3123,,B5,,,,,,,,n251_1B5t,3123,,gutim,251,
251,1390.9794,0.1696,144,96,9,3124,,C7,,,,,,,,n251_1C7s_0,3124,,gutim,251,
251,1391.0701,0.0703,144,66,10,3125,,F#4,,,,,,,,n251_5Fs4t,3125,,gutim,251,
251,1391.158,0.2143,144,96,11,3126,,C7,,,,,,,,n251_1C7s_1,3126,,gutim,251,
251,1391.2919,0.1272,144,63,12,3127,,D#4,,,,,,,,n251_5Ds4t_1,3127,,gutim,251,
,,,,,,,,,,,,,,,,,,252,,,
252,1391.4259,0.1272,144,66,12,3128,,F#4,,,,,,,,n252_5Fs4t_0,3128,,gutim,252,
252,1391.5598,0.1272,144,83,12,3129,,B5,,,,,,,,n252_5B5t,3129,,gutim,252,
252,1391.6937,0.0848,144,96,12,3130,,C7,,,,,,,,n252_5C7t,3130,,gutim,252,
252,1391.783,0.3393,144,97,22,3131,,C#7,,,,,,,,n252_1Cs7e_0,3131,,gutim,252,
252,1391.783,0.0848,144,66,12,3131,,F#4,,,,,,,,n252_5Fs4t_1,3131,,gutim,252,
252,1391.8723,0.0848,144,79,12,3132,,G5,,,,,,,,n252_5G5t,3132,,gutim,252,
252,1392.1402,0.3393,144,97,22,3133,,C#7,,,,,,,,n252_1Cs7e_1,3133,,gutim,252,
252,1392.1402,0.3393,144,50,22,3133,,D3,,,,,,,,n252_5D3e,3133,,gutim,252,
252,1392.4973,0.0714,144,49,20,3134,,C#3,,,,,,,,n252_1Cs3s,3134,,gutim,252,
252,1392.4973,0.1429,144,59,20,3134,,B3,,,,,,,,n252_1B3s,3134,,gutim,252,
252,1392.4973,0.0714,144,27,20,3134,,D#1,,,,,,,,n252_5Ds1s,3134,,gutim,252,
252,1392.4973,0.1429,144,32,20,3134,,G#1,,,,,,,,n252_5Gs1s,3134,,gutim,252,
252,1392.6759,0.4286,144,43,14,3135,,G2,,,,,,,,n252_1G2e_0,3135,,gutim,252,
252,1393.2116,0.2857,144,43,14,3136,,G2,,,,,,,,n252_1G2e_1,3136,,gutim,252,
252,1393.2116,0.2857,144,49,14,3136,,C#3,,,,,,,,n252_1Cs3e,3136,,gutim,252,
252,1393.2116,0.2857,144,27,14,3136,,D#1,,,,,,,,n252_5Ds1e,3136,,gutim,252,
252,1393.2116,0.2857,144,32,14,3136,,G#1,,,,,,,,n252_5Gs1e,3136,,gutim,252,
,,,,,,,7178,,,,,,,,,,,,gutim,,
252,1393.8366,0.1272,144,80,11,3137,,Ab5,,,,,,,,n252_1Ab5t_0,3137,,gutim,252,
252,1393.9705,0.1272,144,72,11,3138,,C5,,,,,,,,n252_1C5t_0,3138,,gutim,252,
252,1394.1044,0.2545,144,40,11,3139,,E2,,,,,,,,n252_5E2s,3139,,gutim,252,
252,1394.3723,0.1272,144,47,11,3140,,B2,,,,,,,,n252_5B2t_0,3140,,gutim,252,
252,1394.5062,0.1272,144,53,11,3141,,F3,,,,,,,,n252_5F3t_0,3141,,gutim,252,
252,1394.6062,0.0712,144,51,8,3142,,Eb3,g,,,,,,,ng252_5Eb3e_0,3142,,gutim,252,
252,1394.6812,0.0712,144,36,8,3143,,C2,g,,,,,,,ng252_5C2e,3143,,gutim,252,
252,1394.7562,0.0712,144,51,8,3144,,Eb3,g,,,,,,,ng252_5Eb3e_1,3144,,gutim,252,
252,1394.8312,0.0712,144,57,8,3145,,A3,g,,,,,,,ng252_5A3e,3145,,gutim,252,
252,1394.9062,0.0949,144,80,11,3146,,Ab5,,,,,,,,n252_1Ab5t_1,3146,,gutim,252,
252,1394.9062,0.0949,144,84,17,3146,,C6,,,,,,,,n252_1C6t,3146,,gutim,252,
252,1394.9062,0.2545,144,36,11,3146,,C2,,,,,,,,n252_5C2s,3146,,gutim,252,
252,1394.9062,0.2545,144,44,8,3146,,Ab2,,,,,,,,n252_5Ab2s,3146,,gutim,252,
252,1395.0248,0.1429,144,72,11,3147,,C5,,,,,,,,n252_1C5t_1,3147,,gutim,252,
252,1395.2034,0.0949,144,40,12,3148,,E2,,,,,,,,n252_1E2t,3148,,gutim,252,
252,1395.2034,0.0949,144,47,12,3148,,B2,,,,,,,,n252_1B2t,3148,,gutim,252,
252,1395.2034,0.0949,144,65,12,3148,,F4,,,,,,,,n252_1F4t,3148,,gutim,252,
252,1395.322,0.096,144,72,13,3149,,C5,,,,,,,,n252_1C5t_2,3149,,gutim,252,
252,1395.4419,0.0949,144,53,13,3150,,F3,,,,,,,,n252_5F3t_1,3150,,gutim,252,
252,1395.5605,0.0949,144,80,14,3151,,Ab5,,,,,,,,n252_5Ab5t,3151,,gutim,252,
252,1395.6791,0.1429,144,28,14,3152,,E1,,,,,,,,n252_5E1t,3152,,gutim,252,
252,1395.8577,0.2031,144,47,15,3153,,B2,,,,,,,,n252_5B2t_1,3153,,gutim,252,
252,1396.1116,0.1272,144,72,11,3154,,C5,,,,,,,,n252_1C5t_3,3154,,gutim,252,
252,1396.1116,0.1272,144,80,11,3154,,Ab5,,,,,,,,n252_1Ab5t_2,3154,,gutim,252,
252,1396.1116,0.1071,144,40,11,3154,,E2,,,,,,,,n252_5E2t,3154,,gutim,252,
252,1396.1116,0.1071,144,47,11,3154,,B2,,,,,,,,n252_5B2t_3,3154,,gutim,252,
252,1396.1116,0.1071,144,53,11,3154,,F3,,,,,,,,n252_5F3t_2,3154,,gutim,252,
252,1396.2455,0.2545,144,68,11,3155,,Ab4,,,,,,,,n252_1Ab4s,3155,,gutim,252,
252,1396.5134,0.1071,144,53,17,3156,,F3,,,,,,,,n252_1F3t,3156,,gutim,252,
252,1396.5134,0.1071,144,56,17,3156,,Ab3,,,,,,,,n252_1Ab3t,3156,,gutim,252,
252,1396.5134,0.1071,144,36,17,3156,,C2,,,,,,,,n252_5C2t,3156,,gutim,252,
252,1396.5134,0.1071,144,46,17,3156,,Bb2,,,,,,,,n252_5Bb2t,3156,,gutim,252,
252,1396.6473,2.0357,144,76,8,3157,,E5,,,,,,,,n252_1E5s,3157,,gutim,252,
,,,,,,,,,,,,,,,,,,254,,,
254,1404.5491,1.0714,144,59,14,3158,,B3,,,,,,,,n254_5B3q,3158,,gutim,254,
,,,,,,,7182,,,,,,,,,,,,gutim,,
254,1405.8884,0.6429,144,45,17,3159,,A2,,,,,,,,n254_5A2e,3159,,gutim,254,
254,1405.8884,0.6429,144,55,8,3159,,G3,,,,,,,,n254_5G3e,3159,,gutim,254,
254,1406.6919,1.7143,144,96,14,3160,,C7,,,,,,,,n254_1C7h,3160,,gutim,254,
254,1406.6919,0.1071,144,56,11,3160,,G#3,,,,,,,,n254_5Gs3t,3160,,gutim,254,
254,1406.8259,0.1071,144,33,13,3161,,A1,,,,,,,,n254_5A1t_0,3161,,gutim,254,
254,1406.9598,0.1071,144,62,14,3162,,D4,,,,,,,,n254_5D4t,3162,,gutim,254,
254,1407.0937,0.1071,144,72,16,3163,,C5,,,,,,,,n254_5C5t,3163,,gutim,254,
254,1407.2277,0.1071,144,52,17,3164,,E3,,,,,,,,n254_5E3t,3164,,gutim,254,
254,1407.3616,0.1071,144,33,19,3165,,A1,,,,,,,,n254_5A1t_1,3165,,gutim,254,
254,1407.4955,0.1071,144,68,20,3166,,Ab4,,,,,,,,n254_5Ab4t,3166,,gutim,254,
254,1407.6294,0.9643,144,84,22,3167,,C6,,,,,,,,n254_5C6t,3167,,gutim,254,
,,,,,,,7184,,,,,,,,,,,,gutim,,
,,,,,,,,,,,,,,,,,,255,,,
255,1413.8169,0.06,144,76,24,3168,,E5,g,,,,,,,ng255_1E5e,3168,,gutim,255,
255,1413.8919,0.06,144,68,24,3169,,G#4,g,,,,,,,ng255_1Gs4e_0,3169,,gutim,255,
255,1413.9669,0.06,144,45,24,3170,,A2,g,,,,,,,ng255_1A2e,3170,,gutim,255,
255,1414.0419,0.06,144,86,24,3171,,D6,g,,,,,,,ng255_1D6e,3171,,gutim,255,
255,1414.1169,0.06,144,68,24,3172,,G#4,g,,,,,,,ng255_1Gs4e_1,3172,,gutim,255,
,,,,,,,7186,,,,,,,,,,,,gutim,,
,,,,,,,,,,,,,,,,,,257,,,
257,1421.6919,0.2545,144,72,8,3173,,C5,,,,,,,,n257_1C5s,3173,,gutim,257,
257,1421.6919,0.1429,144,36,14,3173,,C2,,,,,,,,n257_5C2s,3173,,gutim,257,
257,1421.6919,0.1429,144,49,14,3173,,Db3,,,,,,,,n257_5Db3s,3173,,gutim,257,
257,1421.6919,0.1429,144,64,14,3173,,E4,,,,,,,,n257_5E4s,3173,,gutim,257,
257,1421.9598,0.2545,144,80,8,3174,,Ab5,,,,,,,,n257_1Ab5s,3174,,gutim,257,
257,1422.0491,0.1696,144,61,5,3175,,C#4,,,,,,,,n257_5Cs4s_0,3175,,gutim,257,
257,1422.2277,0.2545,144,43,5,3176,,G2,,,,,,,,n257_5G2s,3176,,gutim,257,
257,1422.4955,0.2545,144,61,5,3177,,C#4,,,,,,,,n257_5Cs4s_1,3177,,gutim,257,
257,1422.7634,0.8571,144,76,5,3178,,E5,,,,,,,,n257_2E5q,3178,,gutim,257,
257,1423.6848,0.06,144,88,8,3179,,E6,g,,,,,,,ng257_1E6e,3179,,gutim,257,
257,1423.7598,0.06,144,54,8,3180,,F#3,g,,,,,,,ng257_1Fs3e,3180,,gutim,257,
257,1423.8348,0.0859,144,59,8,3181,,B3,,,,,,,,n257_1B3t_0,3181,,gutim,257,
257,1423.8348,0.8571,144,86,8,3181,,D6,,,,,,,,n257_2D6q,3181,,gutim,257,
257,1423.8348,0.5714,144,48,11,3181,,C3,,,,,,,,n257_5C3q,3181,,gutim,257,
257,1423.9394,0.1283,144,100,8,3182,,E7,,,,,,,,n257_1E7t,3182,,gutim,257,
257,1424.0999,0.1283,144,59,8,3183,,B3,,,,,,,,n257_1B3t_1,3183,,gutim,257,
257,1424.2603,0.3426,144,70,8,3184,,Bb4,,,,,,,,n257_1Bb4e,3184,,gutim,257,
257,1424.5491,0.5714,144,63,11,3185,,Eb4,,,,,,,,n257_5Eb4e,3185,,gutim,257,
257,1424.6886,0.1741,144,62,8,3186,,D4,,,,,,,,n257_1D4s,3186,,gutim,257,
,,,,,,,,,,,,,,,,,,258,,,
258,1425.9777,0.2545,144,86,8,3187,,D6,,,,,,,,n258_2D6s,3187,,gutim,258,
258,1426.2455,0.2545,144,78,8,3188,,F#5,,,,,,,,n258_2Fs5s,3188,,gutim,258,
258,1426.3348,0.1429,144,56,11,3189,,Ab3,,,,,,,,n258_5Ab3s,3189,,gutim,258,
258,1426.5134,0.0848,144,44,8,3190,,Ab2,,,,,,,,n258_5Ab2t_0,3190,,gutim,258,
258,1426.6027,0.0848,144,51,8,3191,,Eb3,,,,,,,,n258_5Eb3t_0,3191,,gutim,258,
258,1426.6919,0.0848,144,81,11,3192,,A5,,,,,,,,n258_2A5t,3192,,gutim,258,
258,1426.6919,0.0848,144,44,8,3192,,Ab2,,,,,,,,n258_5Ab2t_1,3192,,gutim,258,
258,1426.7812,0.1272,144,100,11,3193,,E7,,,,,,,,n258_2E7t,3193,,gutim,258,
258,1426.7812,0.1272,144,51,8,3193,,Eb3,,,,,,,,n258_5Eb3t_1,3193,,gutim,258,
258,1426.9152,0.1272,144,93,11,3194,,A6,,,,,,,,n258_2A6t,3194,,gutim,258,
258,1426.9152,0.1272,144,44,8,3194,,Ab2,,,,,,,,n258_5Ab2t_2,3194,,gutim,258,
258,1428.1205,1.7143,144,94,8,3195,,A#6,,,,,,,,n258_2As6h,3195,,gutim,258,
258,1428.1205,0.2041,144,47,8,3195,,B2,,,,,,,,n258_5B2s_0,3195,,gutim,258,
258,1428.3354,0.1021,144,58,8,3196,,Bb3,,,,,,,,n258_5Bb3t,3196,,gutim,258,
258,1428.4428,0.1021,144,76,8,3197,,E5,,,,,,,,n258_5E5t,3197,,gutim,258,
258,1428.5502,0.1021,144,50,8,3198,,D3,,,,,,,,n258_5D3t,3198,,gutim,258,
258,1428.6576,0.3048,144,42,8,3199,,F#2,,,,,,,,n258_5Fs2s_0,3199,,gutim,258,
,,,,,,,7187,,,,,,,,,,,,gutim,,
258,1428.9785,0.0859,144,42,14,3200,,F#2,,,,,,,,n258_5Fs2s_1,3200,,gutim,258,
258,1428.9785,0.1719,144,47,14,3200,,B2,,,,,,,,n258_5B2s_1,3200,,gutim,258,
258,1428.9785,0.1719,144,50,14,3200,,D3,,,,,,,,n258_5D3s,3200,,gutim,258,
